,ID,Canonical_QSARr,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category
8870,ref1_8870,O=C(CN1C=NC=C1)C1C=C2CC3=CC=CC=C3C2=CC=1,False,True,4550.0,3.0,5.0
8871,ref1_8871,CC1C=CC=C(C)C=1N(C(C)C(=O)OC)C(=O)CC1C=CC=CC=1,False,True,,3.0,5.0
8872,ref1_8872,CC1=C(C(=O)NC2CCN(CCC3C=CC=CC=3)CC2)C2=CC(O)=CC=C2N1CCCC,False,True,,4.0,5.0
8873,ref1_8873,CCOC(=O)C(NCCNC(C1C=CC=CC=1O)C(=O)OCC)C1C=CC=CC=1O,False,False,800.0,3.0,4.0
8874,ref1_8874,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC21C,False,False,418.0,2.0,4.0
8875,ref1_8875,CCOC(=O)C1=CN(C2CC2)C2=CC(F)=C(F)C=C2C1=O,False,True,,3.0,5.0
8876,ref1_8876,OCC1OC(C(O)C1O)N1C=NC2C1=NC=NC=2NCC(C1C=CC=CC=1)C1C=CC=CC=1,False,False,166.0,2.0,3.0
8877,ref1_8877,CN1N=CC(C(O)=O)=C1S(=O)(=O)NC(=O)NC1N=C(C=C(N=1)OC)OC,False,True,,4.0,5.0
8878,ref1_8878,[H]/N=C1/N=C(N)C(=NN/1C(C)C)C1=CC=CC(Cl)=C1Cl,False,False,229.0,2.0,3.0
8879,ref1_8879,CC1CCCC(C)N1CCCNC1=NNC2C=CC=CC=21,False,False,700.0,3.0,4.0
8880,ref1_8880,CC1C=C(C=CC=1)N1N=CC(=C1C#N)C(=O)OCC,False,False,,3.0,4.0
8881,ref1_8881,CC(C)(C)N1N=CC(C(=O)NC)=C1C#N,False,False,392.0,2.0,4.0
8882,ref1_8882,COC(CN1C=NC=N1)(OC)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8883,ref1_8883,CCC1COC(CN2C=NC=N2)(O1)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8884,ref1_8884,ClC1C=C(Cl)C2OC(=CC=2C=1)C1(CN2C=NC=N2)OCCCO1,False,False,,3.0,4.0
8885,ref1_8885,CC1OC(CN2C=NC=N2)(OC1C)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8886,ref1_8886,CCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=CC=2O1,False,False,,3.0,4.0
8887,ref1_8887,ClC1=CC2C=C(OC=2C=C1)C1(CN2C=NC=N2)OCCCO1,False,False,,3.0,4.0
8888,ref1_8888,C(N1C=NC=C1)C1(OCCO1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8889,ref1_8889,CCOCC1COC(CN2C=NC=C2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8890,ref1_8890,C(N1C=NC=C1)C1(OCCCO1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8891,ref1_8891,CC1(C)COC(CN2C=NC=C2)(OC1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8892,ref1_8892,ClC1=CC2C=C(OC=2C=C1)C1(CN2C=NC=C2)OCCO1,False,False,,3.0,4.0
8893,ref1_8893,CC1C=C2C=C(OC2=CC=1)C1(CN2C=NC=C2)OCCO1,False,False,,3.0,4.0
8894,ref1_8894,CC1COC(CN2C=NC=N2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8895,ref1_8895,CC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8896,ref1_8896,COCC1COC(CN2C=NC=N2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8897,ref1_8897,CCOCC1COC(CN2C=NC=N2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8898,ref1_8898,CCOCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8899,ref1_8899,CC1(COC(CN2C=NC=N2)(OC1)C1=CC2C=CC=CC=2O1)CC,False,False,,3.0,4.0
8900,ref1_8900,CC1(CCC)COC(CN2C=NC=N2)(OC1)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8901,ref1_8901,CC1(C)CC(C)OC(CN2C=NC=N2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8902,ref1_8902,CCC1(COC(CN2C=NC=N2)(OC1)C1=CC2C=CC=CC=2O1)CCCC,False,False,,3.0,4.0
8903,ref1_8903,OCC1COC(CN2C=NC=N2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8904,ref1_8904,CC(C)OCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8905,ref1_8905,CCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=CC=2O1,False,False,,3.0,4.0
8906,ref1_8906,CCC1COC(CN2C=NC=C2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8907,ref1_8907,CCOCC1COC(CN2C=NC=C2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8908,ref1_8908,COCC1COC(CN2C=NC=C2)(O1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8909,ref1_8909,COCC1COC(CN2C=NC=C2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8910,ref1_8910,COCC1COC(CN2C=NC=N2)(O1)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8911,ref1_8911,C(N1C=NC=N1)C1(OCCO1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8912,ref1_8912,CCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8913,ref1_8913,CC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8914,ref1_8914,COC1=CC(OC)=C2OC(=CC2=C1)C1(CN2C=NC=N2)OCCO1,False,False,,3.0,4.0
8915,ref1_8915,COCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8916,ref1_8916,C(N1C=NC=N1)C1(OC(CO1)COC1C=CC=CC=1)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8917,ref1_8917,CCOCC1COC(CN2C=NC=N2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8918,ref1_8918,CC1OC(CN2C=NC=N2)(OC1C)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8919,ref1_8919,CC1(C)COC(CN2C=NC=N2)(OC1)C1=CC2=CC=CC=C2O1,False,False,,3.0,4.0
8920,ref1_8920,CC1(C)COC(CN2C=NC=N2)(OC1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8921,ref1_8921,CC1(COC(CN2C=NC=N2)(OC1)C1=CC2C=CC=CC=2O1)CC,False,False,,3.0,4.0
8922,ref1_8922,CC1(C)COC(CN2C=NC=N2)(OC1CCC)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8923,ref1_8923,CCC1(COC(CN2C=NC=N2)(OC1)C1=CC2=CC=CC=C2O1)CC,False,False,,3.0,4.0
8924,ref1_8924,CC1(C)CC(C)OC(CN2C=NC=N2)(O1)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8925,ref1_8925,CCC1(COC(CN2C=NC=N2)(OC1)C1=CC2C=CC=CC=2O1)CCCC,False,False,,3.0,4.0
8926,ref1_8926,CCC1COC(CN2C=NC=N2)(OC1CCC)C1=CC2C=CC=CC=2O1,False,False,,3.0,4.0
8927,ref1_8927,COCC1COC(CN2C=NC=C2)(O1)C1=CC2C=C(Cl)C=C(Cl)C=2O1,False,False,,3.0,4.0
8928,ref1_8928,CN(C(=O)CNCP(O)(O)=O)S(C)(=O)=O,True,False,,1.0,2.0
8929,ref1_8929,CC1C=CC(=CC=1)C(=O)C1=CC=C(CC(=O)NCCN2C=NC3=C2C(=O)N(C)C(=O)N3C)N1C,False,False,1200.0,3.0,4.0
8930,ref1_8930,C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=CC(N)=NC1=O,False,True,18501.0,4.0,5.0
8931,ref1_8931,CC1COC2C=CC=CC=2N1C(=O)C(Cl)Cl,False,True,,4.0,5.0
8932,ref1_8932,CON=C(C1=CSC(N)=N1)C(=O)NC1C2SCC(C[N+]3C=CC=C4CCCC=34)=C(C(O)=O)N2C1=O,False,True,,4.0,5.0
8933,ref1_8933,CC(CC)SP(=O)(OCC)N1CCSC1=O,False,False,57.0,2.0,3.0
8934,ref1_8934,CC1C=CN2N=C(N=C2N=1)S(=O)(=O)NC1C(F)=CC=CC=1F,False,True,,4.0,5.0
8935,ref1_8935,CC(=O)C1C=C(N)C=CC=1,False,False,1870.0,3.0,4.0
8936,ref1_8936,NC1=CC(=CC=C1)[N+]([O-])=O,False,False,535.0,3.0,4.0
8937,ref1_8937,OC(=O)C1C=C(O)NC(=O)C=1,False,True,,3.0,5.0
8938,ref1_8938,[O-][N+](=O)C1C=C(C=C(C=1)[N+]([O-])=O)[N+]([O-])=O,False,False,250.0,2.0,3.0
8939,ref1_8939,CC1=CCC(CC1O)C(C)=C,False,True,3000.0,3.0,5.0
8940,ref1_8940,CC1=CCC(CC1=O)C(C)=C,False,False,1640.0,3.0,4.0
8941,ref1_8941,[O-][N+](=O)C1C=C(Cl)C(Cl)=CC=1,False,False,625.0,3.0,4.0
8942,ref1_8942,CC1C=CC(=CC=1N)[N+]([O-])=O,False,False,574.0,3.0,4.0
8943,ref1_8943,NC1C=C(C=CC=1O)[N+]([O-])=O,False,True,2400.0,3.0,5.0
8944,ref1_8944,COC1C=CC(=CC=1N)[N+]([O-])=O,False,True,2250.0,3.0,5.0
8945,ref1_8945,C=CCC(CC=C)C(O)=O,False,False,570.0,3.0,4.0
8946,ref1_8946,CC(CC)C1C=CC(O)=CC=1,False,True,2450.0,3.0,5.0
8947,ref1_8947,CC1C=CC(=CC=1)C(=O)OC,False,True,3300.0,3.0,5.0
8948,ref1_8948,COC(=O)C1C=CC(O)=CC=1,False,True,2100.0,3.0,5.0
8949,ref1_8949,CCOC(=O)C1=CC=C(C=C1)[N+]([O-])=O,False,True,2660.0,3.0,5.0
8950,ref1_8950,CCOC(=O)CCCCCCCCC(C)C1C=CC(I)=CC=1,False,True,2100.0,3.0,5.0
8951,ref1_8951,CN(N=O)C1C=CC(=CC=1)N=O,False,False,1370.0,3.0,4.0
8952,ref1_8952,CC(C)C1CCC(C)CC1,False,True,,3.0,5.0
8953,ref1_8953,CC1CCC(=CC=1)C(C)C,False,False,1680.0,3.0,4.0
8954,ref1_8954,CC1C=CC(=CC=1)C(C)C,False,True,4750.0,3.0,5.0
8955,ref1_8955,OC1C=CC(=CC=1)C(O)=O,False,True,5001.0,4.0,5.0
8956,ref1_8956,CC1C=CC(=CC=1)N(C)C,False,False,1650.0,3.0,4.0
8957,ref1_8957,CN(C)C1C=CC(N)=CC=1,True,False,50.0,1.0,2.0
8958,ref1_8958,CC1=CC=C(C=C1)[N+]([O-])=O,False,True,2050.0,3.0,5.0
8959,ref1_8959,CCC(=O)N(C1CCN(CCC2C=CC=CC=2)CC1)C1C=CC=CC=1,True,False,18.0,1.0,2.0
8960,ref1_8960,OC(C1=CC=CC=N1)(C1=CC2C3C(C1C2=C(C1C=CC=CN=1)C1C=CC=CC=1)C(=O)NC3=O)C1C=CC=CC=1,True,False,3.8,1.0,1.0
8961,ref1_8961,NC(=O)CC1(CC(O)=O)CCCCC1,False,True,,3.0,5.0
8962,ref1_8962,CCC(O)(CC)C1NN=CC=1Cl,False,False,236.0,2.0,3.0
8963,ref1_8963,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)C1C=CC=CC=1,False,True,8200.0,4.0,5.0
8964,ref1_8964,COC1=CC(=NC(NC(=O)NS(=O)(=O)CC2=CC=CC=C2C(O)=O)=N1)OC,False,True,,4.0,5.0
8965,ref1_8965,OCC(O)CN1CCN(CC1)C1C=CC=CC=1,False,False,887.0,3.0,4.0
8966,ref1_8966,[H]/N=C(\N)/NCCCC(NC(=O)C(CCC(O)=O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CC1=CN=CN1)NC(=O)C(CCSC)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(CCC(O)=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CO)C(C)C)C(C)CC)C(=O)NC(C(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC(C)C)C(=O)NC(CCCN/C(/N)=N/[H])C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(O)=O)C(=O)NC(C(C)C)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(N)=O)C(=O)NC(CC1C=CC=CC=1)C(O)=O,True,False,,1.0,2.0
8967,ref1_8967,[O-][N+](=O)C1C=C2COP(=S)(OC2=CC=1)N1CCOCC1,False,False,,2.0,3.0
8968,ref1_8968,[O-][N+](=O)C1C=C2COP(=S)(NC3CCCCC3)OC2=CC=1,False,False,,2.0,3.0
8969,ref1_8969,[O-][N+](=O)C1C=C2COP(=S)(OC2=CC=1)N1CCCC1,False,False,,2.0,3.0
8970,ref1_8970,CCCCCCCCCCCCCCCCCNP1(=S)OCC2C=C(C=CC=2O1)[N+]([O-])=O,False,False,,2.0,3.0
8971,ref1_8971,CC(C)NP1(=S)OCC2C=C(C=CC=2O1)[N+]([O-])=O,False,False,,2.0,3.0
8972,ref1_8972,CN(C)P1(=S)OCC2C=C(C=CC=2O1)[N+]([O-])=O,False,False,125.0,2.0,3.0
8973,ref1_8973,CCCCCCCCCNP1(=S)OCC2C=C(C=CC=2O1)[N+]([O-])=O,False,False,,2.0,3.0
8974,ref1_8974,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12,False,True,7230.0,4.0,5.0
8975,ref1_8975,CCC(C)(C)OC,False,False,1602.0,3.0,4.0
8976,ref1_8976,COC(=O)C1C(C(C(=O)OCC=CC2C=CC=CC=2)=C(C)N=C1C)C1=CC(=CC=C1)[N+]([O-])=O,False,True,2968.0,3.0,5.0
8977,ref1_8977,COP(=O)(SC(C)C)SC(C)C,False,False,119.0,2.0,3.0
8978,ref1_8978,O=S1(=O)CS(=O)(=O)OCO1,False,False,300.0,2.0,4.0
8979,ref1_8979,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)C2C=C(F)C=CC=2O1,False,False,780.0,3.0,4.0
8980,ref1_8980,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)C2C=C(Cl)C=CC=2O1,False,False,858.0,3.0,4.0
8981,ref1_8981,CP(=O)(SCCC)SCCC,True,False,1.78,1.0,1.0
8982,ref1_8982,CP(=S)(SCCC)SCCC,True,False,18.0,1.0,2.0
8983,ref1_8983,CC(C)N(C)C,False,False,684.0,3.0,4.0
8984,ref1_8984,CCCCCC(C)OC(=O)COC1C=CC(Cl)=C2C=CC=NC=12,False,False,1098.0,3.0,4.0
8985,ref1_8985,COC1C=CC(=CC=1O)C1COC2C=CC=CC=2O1,False,True,,4.0,5.0
8986,ref1_8986,CCO[SiH](OCC)OCC,False,,,3.0,
8987,ref1_8987,CCCCP(CCCC)CCCC,False,False,750.0,3.0,4.0
8988,ref1_8988,CC(C)(S)C(=O)NC(CS)C(O)=O,False,True,5220.0,4.0,5.0
8989,ref1_8989,CCOP(=S)OCC,False,False,200.0,2.0,3.0
8990,ref1_8990,CP(SCCC)SCCC,True,False,2.24,1.0,1.0
8991,ref1_8991,CC(O)COC(=O)C=C,False,False,250.0,2.0,3.0
8992,ref1_8992,C[N+](C)(C)CCCl,False,False,600.0,3.0,4.0
8993,ref1_8993,C[Si](C)(C)N[Si](C)(C)C,False,False,847.0,3.0,4.0
8994,ref1_8994,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCC1=CC=CC=C1,True,False,,1.0,1.0
8995,ref1_8995,CN1C(=C(NC2C=CC=CN=2)C2SC(Cl)=CC=2S1(=O)=O)C(=O)NC1C=CC=CN=1,True,False,,1.0,2.0
8996,ref1_8996,CN1C(=C(OC(=O)C(C)(C)C)C2SC=CC=2S1(=O)=O)C(=O)NC1C=CC=CN=1,True,False,,1.0,2.0
8997,ref1_8997,CCCCC1=CC2N=C(NC=2C=C1)NC(=O)OC,True,False,,1.0,2.0
8998,ref1_8998,CC(C)CC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,True,False,,1.0,2.0
8999,ref1_8999,CN1C(C(=O)NC2=CC=C(O)C=N2)=C(O)C2SC=CC=2S1(=O)=O,True,False,,1.0,2.0
9000,ref1_9000,CC1=CC2C=CC=NC=2N(C1=O)C1C=C(C=CC=1)C(F)(F)F,False,False,,2.0,3.0
9001,ref1_9001,CC1COC2(CC1)OC1C(C2C)C2(C)CCC3C(CCC4CC(OC5OC(CO)C(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)C5O)C(O)CC43C)C2C1O,False,False,,2.0,3.0
9002,ref1_9002,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC,False,False,,2.0,3.0
9003,ref1_9003,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NC(C)(C)C,False,False,,2.0,3.0
9004,ref1_9004,CC1=CC=CC2=NC=C(C(=O)N12)C(=O)NCCCCCCC,False,False,,2.0,3.0
9005,ref1_9005,CC1=CC=CC2=NC=C(C(=O)N21)C(=O)NC1CCCC1,False,False,,2.0,3.0
9006,ref1_9006,CC1=CC=CC2=NC=C(C(=O)NC3C=CC(F)=CC=3)C(=O)N21,False,False,,2.0,3.0
9007,ref1_9007,CC1C=CN2C(C=1)=NC=C(C(=O)NCCC)C2=O,False,False,,2.0,3.0
9008,ref1_9008,CC1=CC=CC2=NC=C(C(=O)N21)C(=O)NC12CC3CC(C1)CC(C2)C3,False,False,,2.0,3.0
9009,ref1_9009,CC1=CC=CC2=NC=C(C(=O)N21)C(=O)NC1CCCC1,False,False,,2.0,3.0
9010,ref1_9010,CCCCCCCCCCCCCCCCNP1(=S)OCC2C=C(C=CC=2O1)[N+]([O-])=O,False,False,,2.0,3.0
9011,ref1_9011,ClC1=CC=C(Cl)N=N1,False,False,,2.0,3.0
9012,ref1_9012,CC1(C)C=C(C2C=C(C=CC=2C1=O)C#N)N1C=CC=CC1=O,False,False,,2.0,3.0
9013,ref1_9013,CNC(=O)OC1=CC=CC2OC3(CCCCC3)OC=21,False,False,,2.0,3.0
9014,ref1_9014,CC(=O)N(C)C(=O)OC1C=CC=C2OC(C)(CC)OC=12,False,False,,2.0,3.0
9015,ref1_9015,CCN(CC)C1N=C2C=CC=CN2C(=O)C=1C=NN1CCOC1=O,False,False,,2.0,3.0
9016,ref1_9016,[O-][N+](=O)C1C=CC(=CC=1)C(=O)NCC(O)CCl,False,False,,2.0,3.0
9017,ref1_9017,CCCCCC(=O)NC1C=C(C(CC2=CC=CC=N2)=CC=1)[N+]([O-])=O,False,False,,2.0,3.0
9018,ref1_9018,ClC1=CC=C(CNC2=NCCS2)C=C1,False,False,,2.0,3.0
9019,ref1_9019,CC(C)CC(NC(=O)C(CC1=CC=C2C=CC=CC2=C1)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(CC1=CN=CN1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,False,False,,2.0,3.0
9020,ref1_9020,CCN(CC)C1C=CC(N)=CC=1,False,False,,2.0,3.0
9021,ref1_9021,[O-][N+](=O)C1C=C2COP(=S)(OC2=CC=1)N1CCCCC1,False,False,,2.0,3.0
9022,ref1_9022,CN1CC(CC2C1CC1=CNC3C=CC=C2C1=3)C1=CC=NN1C,False,False,,2.0,4.0
9023,ref1_9023,CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C1=CC=NN1,False,False,,2.0,4.0
9024,ref1_9024,NC1(CC1)C#N,False,False,,2.0,4.0
9025,ref1_9025,CCCCC(C)OP(=S)(OCC)OCC,False,False,,2.0,4.0
9026,ref1_9026,CCCC1=NC2=CC=NN2C(=C1CC1C=CC(=CC=1)C1C=CC=CC=1C1=NNN=N1)N1CCOCC1,False,False,,2.0,4.0
9027,ref1_9027,CCCC1=NC2=CC=NN2C(CCC)=C1CC1C=CC(=CC=1)C1C=CC=CC=1C1=NNN=N1,False,False,,2.0,4.0
9028,ref1_9028,CCCC1=NC2=NC=NN2C(=C1CC1C=CC(=CC=1)C1C=CC=CC=1C1=NNN=N1)N(CC)CC,False,False,,2.0,4.0
9029,ref1_9029,CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(=O)N=C2N=C(CC)NN12,False,False,,2.0,4.0
9030,ref1_9030,CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(N)=NC2=NC=NN12,False,False,,2.0,4.0
9031,ref1_9031,CC1NN2C(N=1)=NC(=O)C(CC1C=CC(=CC=1)C1SC=CC=1C1=NNN=N1)=C2CCC,False,False,,2.0,4.0
9032,ref1_9032,CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(=NC2=NC=NN21)N1CCCC1,False,False,,2.0,4.0
9033,ref1_9033,CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2=NNN=N2)C(NCCN2CCOCC2)=NC2=NC=NN21,False,False,,2.0,4.0
9034,ref1_9034,CCCC1=C(CC2C=CC(=CC=2)C2C=CC=CC=2C2N=NNN=2)C(=NC2=NC=NN21)N1CCCCC1,False,False,,2.0,4.0
9035,ref1_9035,CCCC1=C(CC2C=CC(=CC=2)C2OC(Br)=CC=2C2=NNN=N2)C(=O)N=C2N=CNN12,False,False,,2.0,4.0
9036,ref1_9036,COP(=O)(OC)C1C=CC=CC=1,False,False,,2.0,4.0
9037,ref1_9037,CCP(=S)(OCC)OCC,False,False,,2.0,4.0
9038,ref1_9038,COC1C=CC(=CC=1)C1(O)C2C=CC=CC=2C2=NCCN12,False,False,,2.0,4.0
9039,ref1_9039,"CC12OC1C1C=CCC(C)C=C(C)C(=O)C(O)C=CC(=O)C31C(C(CC1=CNC4C=CC=CC=41)NC3=O)C2C |c:6,18,t:11|",False,False,,2.0,4.0
9040,ref1_9040,CC(C)=CCC(CCN1CCCCC1)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,2.0,4.0
9041,ref1_9041,O=C(C1C=CC=CC=1C1NC=CN=1)C1C=C(Cl)C(Cl)=CC=1,False,False,,2.0,4.0
9042,ref1_9042,O=C(C1C=CC(Cl)=CC=1)N1C=CN=C1C1C=CC=CC=1,False,False,,2.0,4.0
9043,ref1_9043,COP(=S)(OC)C1C=CC=CC=1,False,False,,2.0,4.0
9044,ref1_9044,CC1C(CCN1CC1C=CC=CC=1)NC(=O)C1C=C(Cl)C(=CC=1OC)NC,False,False,,2.0,4.0
9045,ref1_9045,OS(=O)C1C=CC(Cl)=CC=1,False,False,,3.0,4.0
9046,ref1_9046,CNC1=NC=NC2=C1N=CN2CC1C=CC=CC=1F,False,False,,3.0,4.0
9047,ref1_9047,COC1C=C2C3CC(CC4CCCCN43)OC(=O)C=CC3=CC(=C(O)C=C3)C2=CC=1OC |c:20|,False,False,,3.0,4.0
9048,ref1_9048,CN(C(=O)Cl)C1=NN=C(S1)C(C)(C)C,False,False,,3.0,4.0
9049,ref1_9049,CC(C)(CO)C1C=C(Cl)N=NC=1Cl,False,False,,3.0,4.0
9050,ref1_9050,CN(C)CC(O)=O,False,False,,3.0,4.0
9051,ref1_9051,CC(C)(C)N1C=C2CC3N(C)CC(CO)CC3(OC)C3=CC=CC1=C32,False,False,,3.0,4.0
9052,ref1_9052,CN1CCN(C)C2SC(SC12)=C(C(=O)OCCC)C(=O)OCCC,False,False,,3.0,4.0
9053,ref1_9053,CN(CCNC(=O)C1=NC(Cl)=C(N)N=C1N)CCNCC1=CC(=CC(Br)=C1O)C(C)(C)C,False,False,,3.0,4.0
9054,ref1_9054,CCCCC1C(=O)N(C2=CC(O)=CC=C2)N(C2=CC(O)=CC=C2)C1=O,False,False,,3.0,4.0
9055,ref1_9055,COC1C=CC=CC=1N1CCN(CC1)/C(/NC1C=C(Cl)C(Cl)=CC=1)=N\CC(C)C,False,False,,3.0,4.0
9056,ref1_9056,COC1=CC2C=C(CO)OC(=O)C=2C(O)=C1,False,False,,3.0,4.0
9057,ref1_9057,C[N+]1(CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O)CCNP(=S)(NCC[N+]1(C)CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O)NCC[N+]1(C)CC2C3OCOC=3C=CC=2C2C1C1C=C3OCOC3=CC=1CC2O,False,False,,3.0,4.0
9058,ref1_9058,COC1=CC=CC(OC)=C1C(O)=O,False,False,,3.0,4.0
9059,ref1_9059,CCN1C=CC(=O)N2N=C(C=C21)C1=CC=CS1,False,False,,3.0,4.0
9060,ref1_9060,CC(C)(C1C=CC(=CC=1)OCC1CO1)C1C=CC(=CC=1)OCC1CO1,False,False,,3.0,4.0
9061,ref1_9061,CC1=NC(C)(C(C(C1C(=O)OC=C)C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC)C1C=CC(=CC=1)N1CCN(CC1)C(C1C=CC=CC=1)C1C=CC=CC=1,False,False,,3.0,4.0
9062,ref1_9062,CCCCC1C(=O)N(C2C=CC(=CC=2)S(C)(=O)=O)N(C1=O)C1C=CC=CC=1,False,False,,3.0,4.0
9063,ref1_9063,CN(C)CCCOC1=NN(C2C=CC=CC=21)C1C=CC(=CC=1)C(=O)OCCCC,False,False,,3.0,4.0
9064,ref1_9064,CC1N=C(N)SC=1C(=O)NCC1C=CC=CC=1,False,False,,3.0,4.0
9065,ref1_9065,CN(CCCN1C2=CC=CC=C2CCC2C=CC=CC1=2)CC(=O)C1C=CC(Cl)=CC=1,False,False,,3.0,4.0
9066,ref1_9066,CCCCCCCCOC1=CC=CC=C1C(=O)NC1C=CC(=CC=1)C(=O)OCC[N+](C)(CC)CC,False,False,,3.0,4.0
9067,ref1_9067,CC=CCC=CCCCCCCCCOC(C)=O,False,False,,3.0,4.0
9068,ref1_9068,COP(=O)(NC(=O)C(Cl)Cl)SC,False,False,,3.0,4.0
9069,ref1_9069,CC1=CC(N)=NC=C1,False,False,,3.0,4.0
9070,ref1_9070,OC(=O)COC1=NN(C2=NC=CC=C21)C1C=C(C=CC=1)C(F)(F)F,False,False,,3.0,4.0
9071,ref1_9071,FC(F)(F)C1C=C(C=CC=1)N1N=C(OCCN2CCCCCC2)C2C=CC=NC1=2,False,False,,3.0,4.0
